,pool_block,pool_timestamp,adjusted_current_price,current_tick,tick_lower,tick_upper,adjusted_amount0,token0,adjusted_amount1,token1,alpha
100461,12370624,1620169800,0.0006431483188810073,202829,198240,198300,0.0,USDC,0.0,WETH,0.0
100462,12376729,1620250931,0.0006414142471723716,202802,195720,199470,0.0,USDC,0.0,WETH,0.0
100468,12376729,1620250931,0.0006414142471723716,202802,197870,198760,0.0,USDC,0.02236485704558317,WETH,1.4345137945010441e-05
100469,12376729,1620250931,0.0006414142471723716,202802,198160,198940,0.0,USDC,0.0,WETH,0.0
100473,12376729,1620250931,0.0006414142471723716,202802,197870,198760,0.0,USDC,0.02359819255627441,WETH,1.5136216913111413e-05
100489,12370624,1620169800,0.0006431483188810073,202829,196920,199380,0.0,USDC,0.0,WETH,0.0
10049,12369811,1620158865,0.0006423128110389168,202816,194400,194800,0.0,USDC,0.0,WETH,0.0
100493,12376729,1620250931,0.0006413501121611555,202801,198250,198300,0.0,USDC,0.0,WETH,0.0
100501,12370624,1620169800,0.0006431483188810073,202829,193200,200340,0.0,USDC,0.06275160739184515,WETH,4.03585908011462e-05
100523,12370624,1620169800,0.0006431483188810073,202829,191340,205200,0.0,USDC,0.0,WETH,0.0
100526,12370624,1620169800,0.0006431483188810073,202829,191520,201000,0.0,USDC,0.0,WETH,0.0
100528,12370624,1620169800,0.0006431483188810073,202829,198300,201180,0.0,USDC,0.0,WETH,0.0
100530,12369811,1620158865,0.0006423128110389168,202816,195800,198600,0.0,USDC,0.0,WETH,0.0
100537,12370624,1620169800,0.0006431483188810073,202829,194220,205200,0.0,USDC,0.0,WETH,0.0
100544,12370624,1620169800,0.0006431483188810073,202829,197820,198720,0.0,USDC,0.0,WETH,0.0
100548,12370624,1620169800,0.0006431483188810073,202829,197820,198720,0.0,USDC,0.0,WETH,0.0
100556,12376729,1620250931,0.0006412859835627993,202800,198220,199660,0.0,USDC,0.0,WETH,0.0
100557,12370624,1620169800,0.0006428911238554261,202825,191280,205140,0.0,USDC,0.0,WETH,0.0
100560,12370624,1620169800,0.0006428911238554261,202825,191280,205140,0.0,USDC,0.0,WETH,0.0
100563,12370624,1620169800,0.0006428911238554261,202825,196080,200340,0.0,USDC,0.0,WETH,0.0
100565,12376729,1620250931,0.0006412859835627993,202800,198230,198410,0.0,USDC,0.0,WETH,0.0
100570,12370624,1620169800,0.0006428911238554261,202825,196560,200340,0.0,USDC,0.0,WETH,0.0
100571,12376729,1620250931,0.0006412859835627993,202800,194390,198330,0.0,USDC,0.0,WETH,0.0
100577,12370624,1620169800,0.0006428911238554261,202825,196380,200340,0.0,USDC,0.0,WETH,0.0
100582,12370624,1620169800,0.0006428911238554261,202825,193380,200100,0.0,USDC,0.0,WETH,0.0
100587,12370624,1620169800,0.0006428911238554261,202825,196920,200280,0.0,USDC,0.0,WETH,0.0
100591,12370624,1620169800,0.0006428911238554261,202825,193560,200880,0.0,USDC,0.0,WETH,0.0
100595,12370624,1620169800,0.0006428911238554261,202825,196800,199620,0.0,USDC,0.0,WETH,0.0
100597,12376729,1620250931,0.0006412859835627993,202800,196260,200310,0.0,USDC,0.0,WETH,0.0
100602,12370624,1620169800,0.0006428911238554261,202825,191280,205140,0.0,USDC,0.0,WETH,0.0
100604,12376729,1620250931,0.0006412859835627993,202800,191350,205330,0.0,USDC,0.0,WETH,0.0
100609,12376729,1620250931,0.0006412859835627993,202800,198290,198580,0.0,USDC,0.0,WETH,0.0
100615,12369811,1620158865,0.0006423128110389168,202816,196200,198200,0.0,USDC,0.0,WETH,0.0
100616,12376729,1620250931,0.0006412859835627993,202800,196730,198740,0.0,USDC,0.0,WETH,0.0
100620,12376729,1620250931,0.0006412859835627993,202800,197680,199360,0.0,USDC,0.0,WETH,0.0
100622,12376729,1620250931,0.0006412859835627993,202800,198240,198500,0.0,USDC,0.0,WETH,0.0
100623,12370624,1620169800,0.0006428911238554261,202825,191160,200580,0.0,USDC,0.0,WETH,0.0
100638,12370624,1620169800,0.0006428911238554261,202825,197640,198960,0.0,USDC,0.0,WETH,0.0
100639,12370624,1620169800,0.0006428911238554261,202825,196200,200040,0.0,USDC,0.0,WETH,0.0
100640,12370624,1620169800,0.0006428911238554261,202825,197280,199380,0.0,USDC,0.032251777798958645,WETH,2.0734381675508004e-05
100641,12370624,1620169800,0.0006428911238554261,202825,196200,200040,0.0,USDC,0.0,WETH,0.0
100646,12376729,1620250931,0.0006412859835627993,202800,196250,200310,0.0,USDC,0.0,WETH,0.0
100647,12370624,1620169800,0.0006428911238554261,202825,198300,198540,0.0,USDC,0.0,WETH,0.0
100648,12370624,1620169800,0.0006428911238554261,202825,197640,198480,0.0,USDC,0.0,WETH,0.0
100649,12376729,1620250931,0.0006412859835627993,202800,197690,198910,0.0,USDC,0.0,WETH,0.0
100651,12370624,1620169800,0.0006428911238554261,202825,196620,201360,0.0,USDC,0.0,WETH,0.0
100674,12370624,1620169800,0.000642826841171309,202824,192300,199560,0.0,USDC,0.0,WETH,0.0
100680,12370624,1620169800,0.000642826841171309,202824,198300,198360,0.0,USDC,0.0,WETH,0.0
100684,12370624,1620169800,0.000642826841171309,202824,189840,208200,44.03363696215678,USDC,0.05735442028291894,WETH,44.033673831117596
100688,12376729,1620250931,0.0006411577456021015,202798,198210,198320,0.0,USDC,0.0,WETH,0.0
100703,12370624,1620169800,0.000642826841171309,202824,196800,200640,0.0,USDC,0.0,WETH,0.0
100711,12376729,1620250931,0.0006411577456021015,202798,195460,198400,0.0,USDC,0.0,WETH,0.0
100714,12370624,1620169800,0.000642826841171309,202824,198300,198360,0.0,USDC,0.0,WETH,0.0
100720,12370624,1620169800,0.000642826841171309,202824,198300,199140,0.0,USDC,0.0,WETH,0.0
100725,12370624,1620169800,0.000642826841171309,202824,194580,201120,0.0,USDC,0.0,WETH,0.0
100726,12376729,1620250931,0.0006411577456021015,202798,198080,199130,0.0,USDC,0.0,WETH,0.0
100728,12376729,1620250931,0.0006411577456021015,202798,198310,198320,0.0,USDC,0.0,WETH,0.0
100734,12370624,1620169800,0.000642826841171309,202824,190980,202920,0.0,USDC,0.0,WETH,0.0
10074,12376729,1620250931,0.0006411577456021015,202798,194430,194710,0.0,USDC,0.045671855106921226,WETH,2.928286365781944e-05
100740,12370624,1620169800,0.000642826841171309,202824,191400,205260,0.0,USDC,0.0,WETH,0.0
100742,12370624,1620169800,0.000642826841171309,202824,196620,198300,0.0,USDC,0.0,WETH,0.0
100745,12370624,1620169800,0.000642826841171309,202824,198360,199680,0.0,USDC,0.0,WETH,0.0
100747,12370624,1620169800,0.000642826841171309,202824,198300,199320,0.0,USDC,0.0,WETH,0.0
100752,12376729,1620250931,0.0006411577456021015,202798,197810,199470,0.0,USDC,0.0,WETH,0.0
100758,12370624,1620169800,0.000642826841171309,202824,194640,201240,0.0,USDC,0.0,WETH,0.0
100787,12370624,1620169800,0.000642826841171309,202824,194460,202020,0.0,USDC,0.0,WETH,0.0
100799,12376729,1620250931,0.0006411577456021015,202798,196250,199370,0.0,USDC,0.0,WETH,0.0
100801,12370624,1620169800,0.0006426982950853089,202822,196440,200100,0.0,USDC,0.0,WETH,0.0
100809,12370624,1620169800,0.0006426982950853089,202822,191280,205200,0.0,USDC,0.0,WETH,0.0
100818,12376729,1620250931,0.0006411577456021015,202798,197300,198490,0.0,USDC,0.0,WETH,0.0
10083,12376729,1620250931,0.0006411577456021015,202798,189490,199820,0.0,USDC,0.0,WETH,0.0
100831,12370624,1620169800,0.0006426982950853089,202822,197700,198780,0.0,USDC,0.0,WETH,0.0
100851,12376729,1620250931,0.0006411577456021015,202798,198240,198360,0.0,USDC,0.0,WETH,0.0
100852,12370624,1620169800,0.0006426982950853089,202822,197580,198240,0.0,USDC,0.0,WETH,0.0
100859,12370624,1620169800,0.0006426982950853089,202822,191340,205200,4.254934178378844,USDC,0.01066051757064887,WETH,4.254941029875311
100867,12370624,1620169800,0.0006426982950853089,202822,192120,204420,0.0,USDC,0.0,WETH,0.0
10091,12370624,1620169800,0.0006418633718648359,202809,194580,194700,0.0,USDC,0.0,WETH,0.0
100916,12370624,1620169800,0.0006418633718648359,202809,196740,198960,0.0,USDC,0.0,WETH,0.0
100919,12370624,1620169800,0.0006418633718648359,202809,191280,205140,0.0,USDC,0.0,WETH,0.0
100920,12370624,1620169800,0.0006418633718648359,202809,198540,202620,0.0,USDC,0.0,WETH,0.0
100922,12370624,1620169800,0.0006418633718648359,202809,196920,199800,0.0,USDC,0.0,WETH,0.0
100930,12370624,1620169800,0.0006418633718648359,202809,191280,205140,2.60753722733283,USDC,0.006666035149472443,WETH,2.607541506016628
100931,12376729,1620250931,0.0006403888561771267,202786,198280,200310,0.0,USDC,0.0,WETH,0.0
100946,12376729,1620250931,0.0006403888561771267,202786,197190,199280,0.0,USDC,0.0,WETH,0.0
100955,12376729,1620250931,0.0006403888561771267,202786,196240,200320,0.0,USDC,0.0,WETH,0.0
100960,12370624,1620169800,0.0006418633718648359,202809,195120,201360,0.0,USDC,0.0,WETH,0.0
100963,12370624,1620169800,0.0006418633718648359,202809,352320,354360,0.0,USDC,0.0,WETH,0.0
100977,12370624,1620169800,0.0006418633718648359,202809,194700,201960,0.0,USDC,0.0,WETH,0.0
101016,12376729,1620250931,0.0006403248236947571,202785,195970,199380,0.0,USDC,0.0,WETH,0.0
101035,12370624,1620169800,0.0006418633718648359,202809,197160,199200,0.0,USDC,0.0,WETH,0.0
101037,12370624,1620169800,0.0006418633718648359,202809,196200,200340,0.0,USDC,0.0,WETH,0.0
101044,12376729,1620250931,0.0006403248236947571,202785,194710,199820,0.0,USDC,0.0,WETH,0.0
101047,12370624,1620169800,0.0006418633718648359,202809,196260,200100,0.0,USDC,0.0,WETH,0.0
101053,12370624,1620169800,0.0006418633718648359,202809,191340,204780,0.0,USDC,0.0,WETH,0.0
101057,12376729,1620250931,0.0006403248236947571,202785,197920,198510,0.0,USDC,0.0,WETH,0.0
101060,12370624,1620169800,0.0006418633718648359,202809,196260,200340,0.0,USDC,0.0,WETH,0.0
101074,12370624,1620169800,0.0006418633718648359,202809,189300,205200,10.770328976720068,USDC,0.030132006210458712,WETH,10.770348317351175
101078,12370624,1620169800,0.0006418633718648359,202809,191340,205200,0.0,USDC,0.0,WETH,0.0
101082,12370624,1620169800,0.0006418633718648359,202809,197460,200340,0.0,USDC,0.0,WETH,0.0
101087,12370624,1620169800,0.0006418633718648359,202809,196860,199380,0.0,USDC,0.0,WETH,0.0
101090,12370624,1620169800,0.0006418633718648359,202809,198060,200340,0.0,USDC,0.0,WETH,0.0
10110,12370624,1620169800,0.0006418633718648359,202809,194640,194700,0.0,USDC,0.0,WETH,0.0
101104,12370624,1620169800,0.0006418633718648359,202809,191100,205860,0.0,USDC,0.0,WETH,0.0
101105,12370624,1620169800,0.0006418633718648359,202809,197880,201660,0.0,USDC,0.0,WETH,0.0
101115,12370624,1620169800,0.0006418633718648359,202809,198240,198300,0.0,USDC,0.0,WETH,0.0
101138,12370624,1620169800,0.0006418633718648359,202809,196620,199140,0.0,USDC,0.0,WETH,0.0
101142,12370624,1620169800,0.0006418633718648359,202809,196920,199560,0.0,USDC,0.0,WETH,0.0
101147,12370624,1620169800,0.0006418633718648359,202809,193380,196260,0.0,USDC,0.0,WETH,0.0
101149,12370624,1620169800,0.0006418633718648359,202809,198240,198300,0.0,USDC,0.0,WETH,0.0
101154,12370624,1620169800,0.0006418633718648359,202809,198000,198600,0.0,USDC,0.0,WETH,0.0
101155,12370624,1620169800,0.0006418633718648359,202809,191280,205260,0.0,USDC,0.0,WETH,0.0
101165,12376729,1620250931,0.0006405809920462858,202789,198080,198480,0.0,USDC,0.0,WETH,0.0
101166,12376729,1620250931,0.0006405809920462858,202789,198270,198290,0.0,USDC,0.0,WETH,0.0
101168,12370624,1620169800,0.0006418633718648359,202809,198300,199860,0.0,USDC,0.0,WETH,0.0
101172,12376729,1620250931,0.0006405809920462858,202789,198250,198290,0.0,USDC,0.0,WETH,0.0
101179,12376729,1620250931,0.0006405809920462858,202789,198050,198410,0.0,USDC,0.0,WETH,0.0
101196,12370624,1620169800,0.0006418633718648359,202809,198060,198420,0.0,USDC,0.0,WETH,0.0
101197,12370624,1620169800,0.0006418633718648359,202809,198120,198660,0.0,USDC,0.0,WETH,0.0
1012,12370624,1620169800,0.0006418633718648359,202809,193320,196980,0.0,USDC,0.0,WETH,0.0
101225,12370624,1620169800,0.0006418633718648359,202809,198120,198180,0.0,USDC,0.0,WETH,0.0
101226,12376729,1620250931,0.0006408372628805262,202793,198120,198130,0.0,USDC,0.0,WETH,0.0
101227,12370624,1620169800,0.0006418633718648359,202809,197760,199020,0.0,USDC,0.0,WETH,0.0
101233,12376729,1620250931,0.0006408372628805262,202793,197760,199020,0.0,USDC,0.0,WETH,0.0
101234,12376729,1620250931,0.0006408372628805262,202793,194720,202870,0.0,USDC,0.0,WETH,0.0
101235,12370624,1620169800,0.0006418633718648359,202809,197280,198840,0.0,USDC,0.0,WETH,0.0
101237,12370624,1620169800,0.0006418633718648359,202809,197820,198360,0.0,USDC,0.0,WETH,0.0
101238,12376729,1620250931,0.0006408372628805262,202793,197830,198280,0.0,USDC,0.0,WETH,0.0
101240,12370624,1620169800,0.0006418633718648359,202809,194400,199800,0.0,USDC,0.0,WETH,0.0
101244,12376729,1620250931,0.0006408372628805262,202793,198050,198060,0.0,USDC,0.0,WETH,0.0
101245,12370624,1620169800,0.0006418633718648359,202809,198000,198060,0.0,USDC,0.0,WETH,0.0
101252,12370624,1620169800,0.0006418633718648359,202809,191100,205440,0.0,USDC,0.0,WETH,0.0
101256,12376729,1620250931,0.0006408372628805262,202793,197980,198000,0.0,USDC,0.0,WETH,0.0
101260,12370624,1620169800,0.0006418633718648359,202809,196500,199380,0.0,USDC,0.0,WETH,0.0
101262,12370624,1620169800,0.0006418633718648359,202809,197640,198960,0.0,USDC,0.11722537679048127,WETH,7.524267561486418e-05
101269,12370624,1620169800,0.0006418633718648359,202809,198000,198720,0.0,USDC,0.0,WETH,0.0
101276,12376729,1620250931,0.0006408372628805262,202793,197960,197970,0.0,USDC,0.0,WETH,0.0
101277,12370624,1620169800,0.0006418633718648359,202809,196920,199380,0.0,USDC,0.0,WETH,0.0
101278,12370624,1620169800,0.0006418633718648359,202809,198000,198240,0.0,USDC,0.0,WETH,0.0
101281,12376729,1620250931,0.0006408372628805262,202793,197950,197960,0.0,USDC,0.0,WETH,0.0
101282,12370624,1620169800,0.0006418633718648359,202809,193320,201960,0.0,USDC,0.0,WETH,0.0
101285,12376729,1620250931,0.0006408372628805262,202793,197920,197960,0.0,USDC,0.0,WETH,0.0
101290,12370624,1620169800,0.0006418633718648359,202809,198000,198960,0.0,USDC,0.0,WETH,0.0
101293,12376729,1620250931,0.0006408372628805262,202793,197960,198490,0.0,USDC,0.0,WETH,0.0
101295,12376729,1620250931,0.0006408372628805262,202793,196260,199820,0.0,USDC,0.0,WETH,0.0
101296,12376729,1620250931,0.0006408372628805262,202793,197870,197880,0.0,USDC,0.0,WETH,0.0
101303,12370624,1620169800,0.0006418633718648359,202809,197100,198600,0.0,USDC,0.0,WETH,0.0
101307,12370624,1620169800,0.0006418633718648359,202809,196680,197940,0.0,USDC,0.0,WETH,0.0
101308,12376729,1620250931,0.0006408372628805262,202793,196260,199820,0.0,USDC,0.0,WETH,0.0
101316,12370624,1620169800,0.0006418633718648359,202809,197520,198240,0.0,USDC,0.0,WETH,0.0
101317,12370624,1620169800,0.0006418633718648359,202809,197940,198000,0.0,USDC,0.0,WETH,0.0
101318,12376729,1620250931,0.0006408372628805262,202793,197930,197940,0.0,USDC,0.0,WETH,0.0
101321,12376729,1620250931,0.0006408372628805262,202793,197000,201370,0.0,USDC,0.0,WETH,0.0
101323,12370624,1620169800,0.0006418633718648359,202809,196740,198480,0.0,USDC,0.0,WETH,0.0
101324,12370624,1620169800,0.0006418633718648359,202809,197280,199020,0.0,USDC,0.0,WETH,0.0
101327,12370624,1620169800,0.0006418633718648359,202809,197460,198420,0.0,USDC,0.0,WETH,0.0
101328,12376729,1620250931,0.0006408372628805262,202793,195980,197930,0.0,USDC,0.0,WETH,0.0
101335,12370624,1620169800,0.0006418633718648359,202809,197100,198900,0.0,USDC,0.0,WETH,0.0
101337,12370624,1620169800,0.0006418633718648359,202809,195720,201900,0.0,USDC,0.0,WETH,0.0
101341,12370624,1620169800,0.0006418633718648359,202809,190980,204840,0.0,USDC,0.0,WETH,0.0
101343,12370624,1620169800,0.0006418633718648359,202809,197340,198420,0.0,USDC,0.0,WETH,0.0
101346,12376729,1620250931,0.000640709114650505,202791,197900,197910,0.0,USDC,0.0,WETH,0.0
101350,12370624,1620169800,0.0006418633718648359,202809,191340,200940,0.0,USDC,0.0,WETH,0.0
101351,12370624,1620169800,0.0006418633718648359,202809,197940,198240,0.0,USDC,0.0,WETH,0.0
101352,12370624,1620169800,0.0006418633718648359,202809,195480,196860,0.0,USDC,0.0,WETH,0.0
101353,12376729,1620250931,0.000640709114650505,202791,197920,198080,0.0,USDC,0.0,WETH,0.0
101358,12370624,1620169800,0.0006418633718648359,202809,195180,200100,0.0,USDC,0.0,WETH,0.0
101359,12370624,1620169800,0.0006418633718648359,202809,197160,199800,0.0,USDC,0.0,WETH,0.0
10136,12370624,1620169800,0.0006418633718648359,202809,191760,197520,0.0,USDC,0.0,WETH,0.0
101368,12376729,1620250931,0.0006405809920462858,202789,197900,198080,0.0,USDC,0.0,WETH,0.0
10137,12370624,1620169800,0.0006418633718648359,202809,191160,193380,0.0,USDC,0.0009999999999976926,WETH,6.418633718633549e-07
101370,12376729,1620250931,0.0006405809920462858,202789,196630,201310,0.0,USDC,0.0,WETH,0.0
101380,12370624,1620169800,0.0006418633718648359,202809,197340,198900,0.0,USDC,0.0,WETH,0.0
101383,12376729,1620250931,0.0006405809920462858,202789,192540,201310,0.0,USDC,0.0,WETH,0.0
101386,12376729,1620250931,0.0006405809920462858,202789,197890,199590,0.0,USDC,0.0,WETH,0.0
101393,12376729,1620250931,0.0006405809920462858,202789,197010,197930,0.0,USDC,0.0,WETH,0.0
101394,12376729,1620250931,0.0006405809920462858,202789,196040,197240,0.0,USDC,0.0,WETH,0.0
101399,12370624,1620169800,0.0006418633718648359,202809,196740,201660,0.0,USDC,0.0,WETH,0.0
10140,12370624,1620169800,0.0006418633718648359,202809,190440,198060,0.0,USDC,0.0,WETH,0.0
101400,12370624,1620169800,0.0006418633718648359,202809,196920,199380,0.0,USDC,0.0,WETH,0.0
101403,12370624,1620169800,0.0006418633718648359,202809,197340,197940,0.0,USDC,0.0,WETH,0.0
10141,12370624,1620169800,0.0006418633718648359,202809,184200,276300,1.3170272327350363,USDC,0.0005252780806866395,WETH,1.3170275698917964
101421,12370624,1620169800,0.0006418633718648359,202809,191940,202740,0.0,USDC,0.0,WETH,0.0
101422,12370624,1620169800,0.0006418633718648359,202809,197220,198600,0.0,USDC,0.0,WETH,0.0
101423,12370624,1620169800,0.0006418633718648359,202809,191100,207660,0.0,USDC,0.0,WETH,0.0
101424,12376729,1620250931,0.0006405809920462858,202789,195810,199150,0.0,USDC,0.0,WETH,0.0
101425,12376729,1620250931,0.0006405809920462858,202789,197440,198500,0.0,USDC,0.0,WETH,0.0
101432,12370624,1620169800,0.0006418633718648359,202809,196920,199380,0.0,USDC,0.0,WETH,0.0
101436,12376729,1620250931,0.0006405169403522505,202788,195720,198600,0.0,USDC,0.0,WETH,0.0
101437,12376729,1620250931,0.0006405169403522505,202788,197440,198500,0.0,USDC,0.0,WETH,0.0
101439,12376729,1620250931,0.0006405169403522505,202788,197840,198050,0.0,USDC,0.0,WETH,0.0
101442,12376729,1620250931,0.0006405169403522505,202788,197830,197940,0.0,USDC,0.0,WETH,0.0
101445,12376729,1620250931,0.0006405169403522505,202788,197300,198280,0.0,USDC,0.0,WETH,0.0
101447,12370624,1620169800,0.0006418633718648359,202809,197400,198180,0.0,USDC,0.0,WETH,0.0
101448,12370624,1620169800,0.0006418633718648359,202809,196680,199080,0.0,USDC,0.0,WETH,0.0
101449,12370624,1620169800,0.0006418633718648359,202809,197820,197880,0.0,USDC,0.0,WETH,0.0
101451,12370624,1620169800,0.0006418633718648359,202809,194520,200880,0.0,USDC,0.0,WETH,0.0
101459,12370624,1620169800,0.0006418633718648359,202809,195720,199680,0.0,USDC,0.0,WETH,0.0
101461,12370624,1620169800,0.0006418633718648359,202809,197160,198480,0.0,USDC,0.0,WETH,0.0
101463,12370624,1620169800,0.0006418633718648359,202809,195000,198900,0.0,USDC,0.0,WETH,0.0
101464,12370624,1620169800,0.0006418633718648359,202809,197100,198300,0.0,USDC,0.0,WETH,0.0
101476,12376729,1620250931,0.0006402607976149956,202784,197440,199150,0.0,USDC,0.0,WETH,0.0
10148,12370624,1620169800,0.0006418633718648359,202809,194520,195300,0.0,USDC,0.01030123911974896,WETH,6.6119880757880214e-06
101485,12376729,1620250931,0.0006402607976149956,202784,197800,197810,0.0,USDC,0.0,WETH,0.0
101486,12370624,1620169800,0.0006418633718648359,202809,192120,202620,0.0,USDC,0.0,WETH,0.0
101488,12370624,1620169800,0.0006418633718648359,202809,197160,198480,0.0,USDC,0.0,WETH,0.0
101489,12376729,1620250931,0.0006402607976149956,202784,197640,198020,0.0,USDC,0.0,WETH,0.0
101494,12376729,1620250931,0.0006398767755553476,202778,197500,198070,0.0,USDC,0.0,WETH,0.0
101496,12369811,1620158865,0.0006423128110389168,202816,175000,203200,0.0,USDC,0.0,WETH,0.0
101497,12370624,1620169800,0.0006412859835627993,202800,196920,198480,0.0,USDC,0.0,WETH,0.0
101508,12370624,1620169800,0.0006412859835627993,202800,197400,199080,0.0,USDC,0.0,WETH,0.0
101513,12370624,1620169800,0.0006412859835627993,202800,193020,203280,0.0,USDC,0.0,WETH,0.0
101515,12370624,1620169800,0.0006412859835627993,202800,197160,198360,0.0,USDC,0.0,WETH,0.0
101516,12376729,1620250931,0.0006398767755553476,202778,195980,199930,0.0,USDC,0.0,WETH,0.0
101518,12370624,1620169800,0.0006412859835627993,202800,197280,197760,0.0,USDC,0.0,WETH,0.0
101526,12376729,1620250931,0.0006398767755553476,202778,196870,197990,0.0,USDC,0.0,WETH,0.0
101536,12370624,1620169800,0.0006412859835627993,202800,196620,198900,0.0,USDC,0.0,WETH,0.0
101538,12370624,1620169800,0.0006412859835627993,202800,196260,198060,0.0,USDC,0.0,WETH,0.0
101544,12370624,1620169800,0.0006412859835627993,202800,193200,200220,0.0,USDC,0.0,WETH,0.0
101546,12376729,1620250931,0.0006396848509088897,202775,197270,198200,0.0,USDC,0.0,WETH,0.0
101549,12370624,1620169800,0.0006412859835627993,202800,197040,198480,0.0,USDC,0.0,WETH,0.0
101551,12376729,1620250931,0.0006396848509088897,202775,196900,199760,0.0,USDC,0.0,WETH,0.0
101555,12370624,1620169800,0.0006412859835627993,202800,195840,199860,0.0,USDC,0.0,WETH,0.0
101559,12376729,1620250931,0.0006396848509088897,202775,197620,197920,0.0,USDC,0.0,WETH,0.0
101560,12370624,1620169800,0.0006412859835627993,202800,197640,198420,0.0,USDC,0.0,WETH,0.0
101564,12370624,1620169800,0.0006412859835627993,202800,197160,201060,0.0,USDC,0.0,WETH,0.0
101565,12376729,1620250931,0.0006396848509088897,202775,195930,198910,0.0,USDC,0.0,WETH,0.0
101567,12376729,1620250931,0.0006393011742963489,202769,197470,197820,0.0,USDC,0.0,WETH,0.0
101572,12376729,1620250931,0.0006393011742963489,202769,196950,198080,0.0,USDC,0.0,WETH,0.0
101582,12376729,1620250931,0.0006393011742963489,202769,196960,198600,0.0,USDC,0.0,WETH,0.0
101583,12370624,1620169800,0.0006409013466068142,202794,197580,199080,0.0,USDC,0.0,WETH,0.0
101585,12370624,1620169800,0.0006409013466068142,202794,195540,198420,0.0,USDC,0.0,WETH,0.0
101587,12376729,1620250931,0.0006393011742963489,202769,197040,198130,0.0,USDC,0.0,WETH,0.0
101596,12376729,1620250931,0.0006393011742963489,202769,197560,197570,0.0,USDC,0.0,WETH,0.0
101597,12376729,1620250931,0.0006393011742963489,202769,197050,198090,0.0,USDC,0.0,WETH,0.0
101601,12370624,1620169800,0.0006409013466068142,202794,196200,200820,0.0,USDC,0.0,WETH,0.0
101603,12370624,1620169800,0.0006409013466068142,202794,196980,198180,0.0,USDC,0.0,WETH,0.0
101612,12370624,1620169800,0.0006409013466068142,202794,197700,198060,0.0,USDC,0.0,WETH,0.0
101615,12376729,1620250931,0.0006393011742963489,202769,196900,198470,0.0,USDC,0.0,WETH,0.0
101618,12370624,1620169800,0.0006409013466068142,202794,194700,200340,0.0,USDC,0.0,WETH,0.0
101620,12370624,1620169800,0.0006409013466068142,202794,197640,198180,0.0,USDC,0.0,WETH,0.0
101624,12370624,1620169800,0.0006409013466068142,202794,197400,199620,0.0,USDC,0.0,WETH,0.0
101625,12370624,1620169800,0.0006409013466068142,202794,190740,199980,0.0,USDC,0.0,WETH,0.0
10163,12370624,1620169800,0.0006409013466068142,202794,180900,204840,0.0,USDC,0.0,WETH,0.0
101630,12376729,1620250931,0.0006393011742963489,202769,197650,198080,0.0,USDC,0.0,WETH,0.0
101631,12376729,1620250931,0.0006393011742963489,202769,196430,198830,0.0,USDC,0.0,WETH,0.0
101632,12370624,1620169800,0.0006409013466068142,202794,197520,198900,0.0,USDC,0.0,WETH,0.0
101635,12376729,1620250931,0.0006394290409242198,202771,196460,198290,0.0,USDC,0.0,WETH,0.0
101637,12370624,1620169800,0.0006409013466068142,202794,196620,198480,0.0,USDC,0.0,WETH,0.0
101644,12376729,1620250931,0.0006394290409242198,202771,197590,201090,0.0,USDC,0.0,WETH,0.0
101653,12370624,1620169800,0.0006409013466068142,202794,197700,198480,0.0,USDC,0.0,WETH,0.0
101659,12376729,1620250931,0.0006394290409242198,202771,195950,199430,0.0,USDC,0.0,WETH,0.0
101666,12370624,1620169800,0.0006409013466068142,202794,196200,200280,0.0,USDC,0.0,WETH,0.0
101667,12370624,1620169800,0.0006409013466068142,202794,195480,200580,0.0,USDC,0.0,WETH,0.0
101678,12370624,1620169800,0.0006409013466068142,202794,197100,198480,0.0,USDC,0.0,WETH,0.0
101681,12370624,1620169800,0.0006409013466068142,202794,197640,197700,0.0,USDC,0.0,WETH,0.0
101683,12376729,1620250931,0.0006394290409242198,202771,196590,198570,0.0,USDC,0.0,WETH,0.0
101686,12376729,1620250931,0.0006394290409242198,202771,196640,197890,0.0,USDC,0.0,WETH,0.0
101699,12370624,1620169800,0.0006409013466068142,202794,197160,198240,0.0,USDC,0.0,WETH,0.0
101700,12370624,1620169800,0.0006409013466068142,202794,196920,198480,0.0,USDC,0.0,WETH,0.0
101709,12376729,1620250931,0.0006393651044137785,202770,196660,198160,0.0,USDC,0.0,WETH,0.0
101718,12370624,1620169800,0.0006409013466068142,202794,196620,199380,0.0,USDC,0.0,WETH,0.0
101721,12370624,1620169800,0.0006409013466068142,202794,192240,202560,0.0,USDC,0.0,WETH,0.0
101722,12370624,1620169800,0.0006409013466068142,202794,196380,199440,0.0,USDC,0.0,WETH,0.0
101726,12370624,1620169800,0.0006409013466068142,202794,190740,198180,0.0,USDC,0.0,WETH,0.0
101727,12370624,1620169800,0.0006409013466068142,202794,196620,199560,0.0,USDC,0.0,WETH,0.0
101731,12376729,1620250931,0.0006393651044137785,202770,196250,199540,0.0,USDC,0.0,WETH,0.0
101735,12376729,1620250931,0.0006393651044137785,202770,197710,197720,0.0,USDC,0.0,WETH,0.0
101736,12370624,1620169800,0.0006408372628805262,202793,197280,197880,0.0,USDC,0.6795383649454106,WETH,0.00043547350581392506
101739,12369811,1620158865,0.0006423128110389168,202816,196200,200200,0.0,USDC,0.19040921739512243,WETH,0.0001223022796727813
