,id,owner,pool,token0,token1,tickLower,tickUpper,liquidity,collectedFeesToken0,collectedFeesToken1,transaction,feeGrowthInside0LastX128,feeGrowthInside1LastX128
85,344240,0x0a65effc222e0843d871188b2571bcdf8b73bf84,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '203880'},{'tickIdx': '204770'},61413669243859028,0,0,{'id': '0x740412b3cf5e640bb0d184831bea6e0661104eb550b843b9f97a9e70f3873317'},253349368153646065293093147120959,216698716963611529548321407543683716663152
86,569050,0xeee5dfbd94952ff79ce8bafcd84f05e3ae966b7c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '202690'},{'tickIdx': '203530'},61234701935981831,0,0,{'id': '0xd911a167b328658867e5c610d3252382e7888c1f334cde924904d1759a22eea0'},115792089237316195423570985008687907853269984267150572534093094113699397211566,115792089237316195423570985008687907519884119724381362633334150047432637036298
87,559605,0x6b92686c40747c85809a6772d0eda8e22a77c60c,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '200490'},{'tickIdx': '203140'},58762414014988678,0,0,{'id': '0x8076014d2dcdbea94b6c39b1c720c4ace917b1e263b8f2af48aed492b2c3864d'},921272620240353364049675180988817,646221253230078911840895677127386702432932
88,289598,0x59de07733e8a6aa85a1951e6c61966d120434130,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '200270'},{'tickIdx': '201090'},55552089935567349,0,0,{'id': '0xebdbf4ed4a3d21812937375ff0fdca62188b10427badc5e39355a08a6a0fe7c1'},115792089237316195423570985008687907853269984422200927875412380546302096875846,115792089237316195423570985008687907657782893796277491222443103027612794585954
89,191235,0xbf246450f226f236ffd523dd527d28c5a852d6dd,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '193630'},{'tickIdx': '200820'},55470753014286074,0,0,{'id': '0x85b03de98c2395b4eef918dd7676c2c73b502d6610c9cad57ea8867947ca93aa'},1038053442116654511315755875565780,379768571852125555677919931447048059150535
90,572853,0x3b9a95e03eb3228cbc593d8a62d388a13e0a1410,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '201810'},{'tickIdx': '202420'},55361285393953970,0,0,{'id': '0x03fb208bd41cba8512d4a635c61ff4f148c2ce99d57906cc42dd9e2fb2c3221a'},115792089237316195423570985008687907853269984161403294014316369585600418986269,115792089237316195423570985008687907449738467811683350807137571993364548190879
91,555766,0x0d133c8216b40996c1b2557a58abb0845920968d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '201940'},{'tickIdx': '202610'},54725095351961041,0,0,{'id': '0x757d81f0b27edc6c8234ac32a2b609131b19bac04be1173cd2905a0d04fbb28a'},411584565369234669231870757878360,308532139350529861251932715277938667537408
92,314032,0xd14f57283d1487f7bec9a3b4ccfed80930bbc91c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '190020'},{'tickIdx': '208860'},52880899545565801,0,0,{'id': '0x882a5b0b05f8f57b60fbae802aee26604d03f4c3e683d0826d985e2e5dc5bca7'},2525020024775950527231150804976086,1241122251717703369200704252980202065354893
93,22763,0xd7919de25f782ee27cecddcc3042a1136fd80524,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '196260'},{'tickIdx': '198360'},52422526844509366,0,0,{'id': '0x202f516e3dd55a0a1ad9856415ffcf828f73374d64756e488988a737e101effc'},274325521045014689503405556176488,105390211812555850258852725767449985811741
94,568244,0x2d92441144e294d8eced55838d7665d04d64ea09,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '202420'},{'tickIdx': '202720'},51456326608881292,0,0,{'id': '0xd7fa2a00e4bb0e4bcbaf593caed4c5093e6b57f9c7e91f317a3be6a07fd9f66c'},320314399617732431725246434502080,253718569509649987227966411390555858019748
95,577123,0x23aa7d76cd8ac4ee5fc82817a6fca2b13a0dcecb,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '201530'},{'tickIdx': '204620'},51143683545296189,0,0,{'id': '0xb326af5d53d3cb1267f8598a7403544e94c74455a0cb4c129175fd5c31f66b74'},467038833283757853435222561039996,300894223208078480526068655814820081683740
96,547483,0x7ef216afdf22d1b336169a0c4bb7b5a531d1e528,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '199360'},{'tickIdx': '201760'},50872426448881409,0,0,{'id': '0x10eda246d9e213a6150ecc1a11e7f2551545456375c8113b8250dfc4b2c6f419'},406819509765080911310662954823794,213678728536265944107714329335394714992591
97,217096,0x1f44d0d52baf939a5147dbe7014dc5705e02a14a,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '194280'},{'tickIdx': '194820'},50721771162368546,0,0,{'id': '0xb9be652f4bebcb3400f7283d3553387d4025ec448a1e10bd54b410b790e5e3e7'},90784533698365112397534686168206,25499805149041641147345393653131369359390
98,370971,0x7ac34681f6aaeb691e150c43ee494177c0e2c183,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '200150'},{'tickIdx': '206290'},50168644674028987,0,0,{'id': '0x59d9ae01629c4604172b262a75a3b3486416514a43677fa435d4a1fa282bd2e7'},871843559201182707116141557889630,585041181649641754461125531465722253411648
99,542511,0x8fcc758354dd5debc3f1a23095c8f9c6d6206c6e,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947124662.973474'}","{'symbol': 'WETH', 'volume': '388777074.377795092356455883'}",{'tickIdx': '200970'},{'tickIdx': '201010'},50111911488448527,0,0,{'id': '0xeed6158543aa315ff0a2882422647121869a6de9a8c2daf6c34f5d9d312b7ce0'},115792089237316195423570985008687907853269984607447820137613314161234607267082,115792089237316195423570985008687907816393154600168649049185886115053943807527
0,552996,0x5ba13b1bd992e4e300a9fd72bdf30a5e8f815fb8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '200510'},{'tickIdx': '202130'},262420829164446212,0,0,{'id': '0x2d7f0ea4b84af1179a0aba0ab121b941edf6c1e55ced6117493b0e1bdc898c18'},115792089237316195423570985008687907853269984240932366772880922436192453131165,115792089237316195423570985008687907493373088999270033492225218700763782984807
1,495653,0xa81dbd7e32e49b86c816930f46e58529c12b4c7c,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '199380'},{'tickIdx': '201300'},259162886090511863,0,0,{'id': '0x8519b0dc0c34b6088813caa3858084c2caef5b164a8228ac86be0af535a0bac0'},434221761092464437191575648776030,222662874138737737478311151191793499223671
2,574923,0x679da0d556596e05ca690444f845a961909345b8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '201930'},{'tickIdx': '202540'},255271205480518756,0,0,{'id': '0x0674ef554189ed88685588d11b0b5505f9d961bc6868f27b12b71ae7f87fab4d'},139780576793285879386330927581483,84993640901059279274556599874906829358576
3,573009,0x225d3822de44e58ee935440e0c0b829c4232086e,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '201660'},{'tickIdx': '207240'},249501288575976722,0,0,{'id': '0xd242470ef5ba87203a76ca889c3b586ba9a9397799b37f7cdb0c53cd09ca89b2'},795347949467942299058523246537584,582761255742436846978398596805143839271502
4,558818,0x64fbf8ea883d061d61130169ac9e54d410ae89f2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202280'},{'tickIdx': '202370'},242639052940319120,0,0,{'id': '0xec5b032bbf1d57a5a42b8a5f573469d7a752a1e02a381bad98879d6a6ed3b231'},317301939463586028223477528279288,231840011711447851926542983732273443700669
5,578453,0xbf15f6fbe5bdffff7e7e38789c0be1ce500344b2,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202410'},{'tickIdx': '203060'},220765108621388467,0,0,{'id': '0x7c7fbeb84ca9d215e3570dfee44e3ef64f9874087a28526ec973e57d857f0ca0'},206068392756969318396150202091265,152682869504783522784834456668758378826542
6,569869,0x84cdb71f8d752c813c284535f493711929028ced,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '200470'},{'tickIdx': '202730'},212671487209567784,0,0,{'id': '0x91035ec020356e46495397578b225f048eac33ce7eda3e291c8a985a093eed9f'},648772870287292141548611947732341,441434664097243251046158622943868469805095
7,497051,0x8c8b97c3870c0307a57cab3d47f4f5ca24eee137,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '200800'},{'tickIdx': '201100'},211499623987715815,0,0,{'id': '0xd4e14eb61a550f3ae87943a7bcc13aadbca9fcab4999416e6ddde93ebcf7088f'},57461116378080997359947696253828,30394851970113120713420959572123336255099
8,578237,0x2326d4fb2737666dda96bd6314e3d4418246cfe8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202840'},{'tickIdx': '205420'},209669837895253593,0,0,{'id': '0x06d7d9f754d2f97dc57e4f45f806ff00272f2172ebc9cad2d712defc080c77d8'},115792089237316195423570985008687907853269984482694108891688888291505011353712,115792089237316195423570985008687907687460532898119923558963422932147151410368
9,577096,0x74b501f7b49249dfecac4437f9a1bd4958ac6896,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202170'},{'tickIdx': '202640'},206529417198050128,0,0,{'id': '0x56b962427f6b1aaa433cb49d2bfc7a6a8eaa75bd033e3b0083eab77bcfe55cc1'},115792089237316195423570985008687907853269984633418726455430911302621219061917,115792089237316195423570985008687907822329655265217223621836406823080214720827
10,181794,0x00ddd913f6433a3f77b34909fdd65ed960a8959d,{'id': '0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '195000'},{'tickIdx': '195060'},194128542090082929,0,0,{'id': '0x14a580c0affef60e73ae71e55cac0ddd2a930e429c30eadb9ec694701b13ddc9'},17159006252622473227137180647859,4960013812832023019638948171554100379724
11,579494,0x3b4aed904fc0c396ffa2364c3385ccc157de161a,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202550'},{'tickIdx': '202860'},189432421185189361,0,0,{'id': '0x8be357b45ea1df64379992d18310ce59bdec3ceefc0b6d221935ddd3c0fd5202'},84479710816588145683604644595031,53721354990970218606460982879763390378059
12,543136,0x89851fcb4493caab17156a53c43e93fa368d2372,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '199700'},{'tickIdx': '202240'},183974156210939634,0,0,{'id': '0x9bee8395f9bee01f45960ede6571bec18b369b7840a140fecb2ae70df4290c2d'},411015123443678274962358202078467,223719884946992677262190559669278531360206
13,579599,0x37faf2cc0d18c90664565e41866e7e01b923639d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202820'},{'tickIdx': '203000'},174891914558832285,0,0,{'id': '0xad0cd4336d45b0a0d7dd17062fc1dd7dadb9c8d10648dac49e8f21c64b937e03'},17555048350371698814792338595278,11844605910068568703511759934276905528155
14,577193,0xa6c5112a3eb52595ddba5bb1eb5a3d1719d9ad63,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202290'},{'tickIdx': '202660'},163413721531685664,0,0,{'id': '0x56972b1d1f5779bcacc5783d19a210e62112bf86117d95b9b74b6ae3011e948a'},115792089237316195423570985008687907853269984626562130417361812032144959310418,115792089237316195423570985008687907827240445273863538059923452131011501208442
15,531868,0xab3094eb3912a17de15434e09f957e19b32441e8,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '200890'},{'tickIdx': '200910'},160753138694254855,0,0,{'id': '0x53dc5a1efdd94213709f453be4885f3781f50b1c7e23b0b81d460608732e24c6'},810462271370392895263448165800824,584356258863334992881519295739311256164609
16,578988,0x3979e46422fd11308d282942a065405db6440e1d,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '202780'},{'tickIdx': '203050'},157031387578433789,0,0,{'id': '0xaca19fb305c6f32dcf97344cc299abdb989c422db32ca0ed084552c5c0058ddf'},115792089237316195423570985008687907853269984486758956145937437382393053169041,115792089237316195423570985008687907690165536031031056963980089065541217569125
17,547063,0xb7ad02f8777a3218307ccc427ac6f0143f080f48,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '201110'},{'tickIdx': '201170'},150504230522461884,0,0,{'id': '0x806bcb42fe481cc1492dd6fd95e9547aaf793f38c169b7fb528a84366f183dd5'},115792089237316195423570985008687907853269984578159185870419149379695869322134,115792089237316195423570985008687907800721452906909927123363906300295754332891
18,140425,0xf053f4204ed54d21177921180bd305d587f3d501,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '194650'},{'tickIdx': '194680'},148711110339063547,0,0,{'id': '0x2933bd04b8e89f9302cb1a561610a5bd3c515966ddcd5e050f0d55cc7cbbbf6a'},115792089237316195423570985008687907853269984037075544168745776743853355714780,115792089237316195423570985008687907609616738407076128266395000106737640616743
19,547045,0xb7ad02f8777a3218307ccc427ac6f0143f080f48,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '201150'},{'tickIdx': '201250'},146515433944368786,0,0,{'id': '0x84c666825256c03835a9683ee7f38d83f74d55b94572c8c691ab26fcafba5a26'},115792089237316195423570985008687907853269984337512024180202857282197185419755,115792089237316195423570985008687907597170226890610141952555284327837990999639
20,533687,0xaa269df5863b4a56ba5a7fc3e788d3d9803ad434,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '199180'},{'tickIdx': '202330'},140036651841749707,0,0,{'id': '0x53de48fe8dacb08b15b53572e7dc1dba92868b031a47a3386caa6a46b8117a31'},115792089237316195423570985008687907853269984425344783696149029825996752820921,115792089237316195423570985008687907676192546344492835390821751096539034051180
21,491060,0x5eff1e78a400dfe511dd12242c102b051a274cdd,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '199780'},{'tickIdx': '200080'},137773463481351046,0,0,{'id': '0x9c96e2c383eaa9a2de93f3ad1aa2092524c2b52496c1aca8d9650c02701c70a9'},26541006159847595798360788908463,12857740545667390604314641245333154027629
22,548125,0x01b2e49f1f3fbf81db90fc9718672900c12dd249,{'id': '0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640'},"{'symbol': 'USDC', 'volume': '650947125689.253862'}","{'symbol': 'WETH', 'volume': '388777109.810579166618623733'}",{'tickIdx': '201040'},{'tickIdx': '202380'},136832373904377256,0,0,{'id': '0xae4fa29951d363599687f1642880eae13021465942c85246db0f1968eafbfd5a'},647802496686063810307413834481069,457122096541516296874898194136875953974893
